"","osm_id","longitude","latitude","n_students"
"1222",612007489,36.7884157,-1.3111681,44
"1223",612007554,36.7794747,-1.3137892,29
"1224",612007576,36.7801005,-1.3134749,85
"1225",612007585,36.7773233,-1.3126169,44
"1226",612007672,36.794199,-1.3101007,18
"1227",612007690,36.7953065,-1.310952,39
"1228",612007716,36.7947541,-1.3098221,50
"1229",612008379,36.7909977,-1.3146802,52
"1230",612008500,36.7762577,-1.3085809,35
"1231",612008764,36.7726686,-1.3098759,60
"1232",612009018,36.7895146,-1.3084288,69
"1233",612009191,36.7772304,-1.3123809,98
"1234",612009192,36.777227,-1.3119792,66
"1235",612011358,36.7957903,-1.3118843,36
"1236",662794312,36.7926348,-1.3114729,56
"1237",748777107,36.7888659,-1.3106348,66
"1238",748777109,36.7880001,-1.311171,96
"1239",748782275,36.784261,-1.3130564,47
"1240",748782276,36.7882314,-1.3110883,17
"1241",748782277,36.7847035,-1.3128282,92
"1242",748803831,36.7939243,-1.3095805,36
"1243",748804441,36.7940664,-1.3104588,92
"1244",748804550,36.7919443,-1.3096173,62
"1245",748804556,36.793513,-1.3129495,7
"1246",748805433,36.7949336,-1.3105546,16
"1247",748826131,36.7946133,-1.3130841,74
"1248",748826133,36.79323,-1.310448,64
"1249",748828881,36.7961112,-1.314573,52
"1250",748833033,36.780417,-1.3128694,47
"1251",748833035,36.7778436,-1.3143525,92
"1252",748833039,36.779837,-1.3138193,43
"1253",748858916,36.7988731,-1.3141444,80
"1254",748858917,36.7960977,-1.3130214,84
"1255",748863830,36.7988523,-1.3153072,29
"1256",752219201,36.7955438,-1.3108517,6
"1257",752254027,36.7946888,-1.3137477,41
"1258",752254053,36.7941986,-1.3143604,62
"1259",752276386,36.782237,-1.3077569,19
"1260",752276387,36.7787496,-1.3112565,17
"1261",752317805,36.7848421,-1.3084519,88
"1262",752317837,36.7823716,-1.3070897,70
"1263",752352033,36.7835454,-1.3125141,45
"1264",752388466,36.7848106,-1.3082544,91
"1265",752394857,36.776478,-1.308649,12
"1266",752394881,36.7770171,-1.3079732,17
"1267",752394892,36.783868,-1.309877,16
"1268",761956459,36.774904,-1.3121305,22
"1269",761992157,36.7729016,-1.3090137,70
"1270",775535480,36.7858678,-1.3118512,7
"1271",890550499,36.7934488,-1.3144191,65
"1272",890550597,36.791904,-1.3127555,73
"1273",890550633,36.7823167,-1.3114978,60
"1274",890550666,36.7834789,-1.3125775,58
"1275",1015625631,36.777398,-1.3131336,7
"1276",1239977190,36.76893,-1.2991141,7
"1277",1239977195,36.768985,-1.2992279,48
"1278",1239977238,36.7689865,-1.2991699,8
"1279",1239977246,36.7689822,-1.2990296,85
"1280",1239977262,36.7690535,-1.2990315,50
"1281",1239977283,36.7690484,-1.2992295,95
"1282",1239977285,36.76898,-1.2991154,24
"1283",1239977289,36.7689286,-1.2991684,23
"1284",1576448573,36.79801,-1.2965717,92
"1285",1576448574,36.7984911,-1.2966271,99
"1286",1576448575,36.7979907,-1.2967208,1
"1287",1576448576,36.7986464,-1.2973707,41
"1288",1576448577,36.7981518,-1.2974801,29
"1289",1577711334,36.8105824,-1.3104276,90
"1290",1712435882,36.7804405,-1.3137374,55
"1291",1764155302,36.7708445,-1.2987455,81
"1292",1768443464,36.7919262,-1.3112809,51
"1293",1771323210,36.7921726,-1.311317,72
"1294",1771323214,36.7926279,-1.3123011,52
"1295",1771323215,36.791596,-1.3111572,57
"1296",1864056792,36.7798548,-1.3079961,32
"1297",1875796680,36.7840394,-1.3031742,35
"1298",1875796681,36.784179,-1.303597,69
"1299",1875796682,36.7766099,-1.3065495,39
"1300",1875796685,36.7802938,-1.3057778,3
"1301",2066040973,36.7660645,-1.3015411,16
"1302",2115330631,36.8014763,-1.3087658,87
"1303",2477075170,36.7689639,-1.3002493,10
"1304",2477075171,36.7698508,-1.3001814,53
"1305",2477075172,36.769854,-1.2989313,51
"1306",2477075173,36.7689098,-1.2988428,70
"1307",2491664612,36.7744235,-1.2999621,18
"1308",2491664613,36.7749837,-1.300028,86
"1309",2491664614,36.7751792,-1.2991733,8
"1310",2491664615,36.7744254,-1.2992162,7
"1311",2499021362,36.7750502,-1.2992395,22
"1312",2499021364,36.7751503,-1.2992343,17
"1313",2499021365,36.7751768,-1.2997433,25
"1314",2499021366,36.774911,-1.2997675,92
"1315",2499021367,36.7749045,-1.2996427,7
"1316",2499021368,36.7750708,-1.299634,82
"1317",2604599190,36.7928856,-1.3118825,1
"1318",2604599191,36.7931672,-1.3120514,10
"1319",2604599192,36.7932247,-1.3117646,94
"1320",2604599193,36.7928841,-1.3120328,32
"1321",2604599194,36.7931323,-1.3117484,20
"1322",2604599195,36.793135,-1.311786,13
"1323",2604599196,36.7930262,-1.3118451,77
"1324",2604599197,36.7930438,-1.3120782,59
"1325",2604599198,36.7932274,-1.3119792,31
"1326",2604599199,36.7929377,-1.3120542,95
"1327",2847951200,36.7962811,-1.3113372,63
"1328",2923089741,36.7909774,-1.3144999,26
"1329",2923291988,36.7946559,-1.3152652,17
"1330",2923338570,36.7935284,-1.3142993,60
"1331",2923338571,36.7952259,-1.3152995,49
"1332",2923436815,36.7940901,-1.3175796,3
"1333",2923436819,36.7940822,-1.3168728,59
"1334",2923513480,36.7896499,-1.3074074,57
"1335",2923513482,36.7835129,-1.3073342,18
"1336",2923513483,36.7895146,-1.308419,99
"1337",2923513484,36.7879677,-1.3074379,67
"1338",2923513485,36.7879661,-1.3074344,8
"1339",2923513486,36.7822482,-1.3072361,89
"1340",2923513487,36.7868288,-1.3117502,90
"1341",2923513489,36.789496,-1.3092617,83
"1342",2923513490,36.7894656,-1.3092907,30
"1343",2923513493,36.7902626,-1.3115219,85
"1344",2923513494,36.7902843,-1.3115233,20
"1345",2923513495,36.7888691,-1.3106391,18
"1346",2923513496,36.7848399,-1.3083864,94
"1347",2923513498,36.7871918,-1.3123492,81
"1348",2923513500,36.7862338,-1.3116774,16
"1349",2923814192,36.7761465,-1.3120156,9
"1350",2923814193,36.783723,-1.3107015,30
"1351",2923814196,36.7748978,-1.3121135,91
"1352",2923814197,36.7734576,-1.3114169,82
"1353",2923815701,36.776317,-1.3120514,42
"1354",2923815702,36.7763091,-1.3120629,38
"1355",2923815706,36.7762988,-1.311942,82
"1356",2923815712,36.7751284,-1.3117815,8
"1357",2930995487,36.795543,-1.3157069,85
"1358",2932284090,36.7786498,-1.3143609,66
"1359",2932284092,36.7786354,-1.3147704,7
"1360",2932284094,36.7772552,-1.3123681,51
"1361",2932284095,36.7729563,-1.3105544,62
"1362",2932284096,36.7729011,-1.3105788,59
"1363",2935262132,36.7918809,-1.3099748,5
"1364",2935262133,36.7918962,-1.3096989,66
"1365",2935262134,36.7915703,-1.3095962,67
"1366",2935485237,36.7929766,-1.3117022,60
"1367",2935485238,36.7930846,-1.3118847,56
"1368",2941807997,36.7909721,-1.3102358,30
"1369",2941807998,36.7910664,-1.3110697,35
"1370",2941808000,36.7903039,-1.3106177,20
"1371",2950176596,36.785278,-1.3118229,81
"1372",2951976091,36.7745493,-1.3076636,34
"1373",2951976094,36.775984,-1.3074855,67
"1374",2951976096,36.7807961,-1.3120888,40
"1375",2951976097,36.7819621,-1.3110533,38
"1376",2951976098,36.7719544,-1.3082364,85
"1377",2952187232,36.7904486,-1.3123821,52
"1378",2952206939,36.7813672,-1.314887,25
"1379",2952206941,36.7822799,-1.3145125,58
"1380",2952263120,36.7944409,-1.3119781,39
"1381",2952263121,36.7930073,-1.313084,73
"1382",2952263122,36.7940279,-1.3122235,29
"1383",2952263123,36.793298,-1.3123988,34
"1384",2952263124,36.7937899,-1.3128016,88
"1385",2952263125,36.7932076,-1.3111674,72
"1386",2953922776,36.792801,-1.309804,94
"1387",2953922777,36.7932466,-1.3103871,11
"1388",2954147620,36.7940357,-1.3121745,70
"1389",2959968890,36.7812393,-1.3127574,37
"1390",2962598199,36.7964339,-1.3149977,53
"1391",2962598200,36.7970492,-1.3154018,68
"1392",2962598201,36.7989284,-1.3142952,5
"1393",2962598202,36.7995685,-1.3151059,12
"1394",2962598204,36.7955683,-1.3138485,70
"1395",2964954568,36.7749957,-1.3089017,14
"1396",2968491187,36.7720365,-1.3105359,45
"1397",2978013374,36.7781367,-1.3139547,34
"1398",2978013376,36.7760957,-1.3102588,15
"1399",2979078701,36.7986342,-1.3102908,23
"1400",2979097967,36.7816367,-1.3103677,32
"1401",2979113005,36.7921386,-1.3115477,13
"1402",2984275384,36.7956392,-1.3104502,92
"1403",2984297815,36.7928066,-1.3110558,77
"1404",2984297816,36.7906149,-1.3111626,1
"1405",3004383269,36.7769711,-1.3124704,86
"1406",3009031328,36.7739524,-1.3124757,14
"1407",3029503500,36.7951381,-1.3157713,91
"1408",3034459577,36.7748694,-1.3086777,90
"1409",3070186504,36.7801314,-1.3115355,97
"1410",3070186505,36.7799316,-1.3117278,38
"1411",3070240345,36.7863543,-1.3130155,81
"1412",3070240346,36.7846727,-1.3124399,58
"1413",3070274195,36.7795813,-1.3077907,20
"1414",3073056064,36.7770849,-1.3066293,59
"1415",3082332223,36.7771221,-1.3066721,2
"1416",3082332224,36.7720802,-1.3075738,86
"1417",3082332225,36.7813356,-1.3140495,20
"1418",3082332226,36.7813941,-1.3140413,57
"1419",3082332227,36.7772986,-1.312691,16
"1420",3082332228,36.7772927,-1.312692,1
"1421",3082332229,36.7811428,-1.3073749,45
"1422",3082332231,36.7793005,-1.3089847,33
"1423",3082332232,36.7793345,-1.3089879,80
"1424",3174474065,36.7858073,-1.3116251,1
"1425",3454366437,36.7845276,-1.3120153,90
"1426",3454366438,36.784556,-1.3120186,66
"1427",3454416004,36.7807626,-1.3144245,69
"1428",3454416006,36.7787824,-1.3145118,49
"1429",3459042563,36.7890683,-1.3087589,30
"1430",3459074425,36.7975528,-1.3131036,40
"1431",3533006869,36.7799665,-1.3146153,60
"1432",3533006870,36.780022,-1.3146405,87
"1433",5112424649,36.775172,-1.3121987,30
"1434",5112486230,36.7720011,-1.3099285,10
"1435",5112486231,36.7720078,-1.3099419,25
"1436",5112495242,36.7818947,-1.3114117,33
"1437",5112539268,36.7740108,-1.308102,12
"1438",5112539269,36.7739536,-1.308145,81
"1439",5112568186,36.7746265,-1.307644,75
"1440",5112588899,36.7759081,-1.3075187,50
"1441",5119234548,36.77197,-1.308226,96
"1442",5119249858,36.7751291,-1.3118009,78
"1443",5134766588,36.7774028,-1.3131539,43
"1444",5134766589,36.7806425,-1.3121502,51
"1445",5134869728,36.7822922,-1.3115055,18
"1446",5134869729,36.7834868,-1.3125492,65
"1447",5134869730,36.7816462,-1.3104137,81
"1448",5134869731,36.7852611,-1.3118669,10
"1449",5134901855,36.7769692,-1.3124612,14
"1450",5170815428,36.7838445,-1.3106932,79
"1451",5170840099,36.7842852,-1.3125898,39
"1452",5170840100,36.7843059,-1.3125871,45
"1453",5222701872,36.7946309,-1.3146846,34
"1454",5222701873,36.7947304,-1.314788,80
"1455",5225712285,36.7945194,-1.3147913,73
"1456",5225712286,36.7946163,-1.3148939,50
"1457",5225712287,36.7947045,-1.3148102,84
"1458",5225712288,36.7946713,-1.3147766,14
"1459",5225712289,36.7946479,-1.3147962,19
"1460",5225712290,36.7946097,-1.3147569,54
"1461",5225712291,36.7946335,-1.3147347,57
"1462",5225712292,36.7947111,-1.3148073,36
"1463",5225879910,36.7929209,-1.3120475,63
"1464",5225879920,36.7929107,-1.3120434,36
"1465",5383781972,36.8157249,-1.2993291,87
"1466",5383781973,36.8160296,-1.3003732,40
"1467",5383781974,36.8187253,-1.3002746,9
"1468",5383781975,36.8175215,-1.2990827,42
"1469",5383781976,36.8175136,-1.3008746,30
"1470",5383781977,36.8168104,-1.3010182,31
"1471",5400815312,36.7794069,-1.3123243,36
"1472",5400815313,36.7794129,-1.3123096,35
"1473",5401775769,36.8016304,-1.3024307,85
"1474",5401775807,36.7931234,-1.3019178,99
"1475",5412286010,36.7729051,-1.2989191,95
"1476",5412286189,36.7830303,-1.3036791,22
"1477",5412286190,36.7826604,-1.304781,86
"1478",5412286191,36.7832078,-1.3055503,57
"1479",5412286192,36.7855166,-1.3052196,66
"1480",5412286193,36.7854942,-1.3034957,84
"1481",5412286541,36.7845368,-1.3007217,57
"1482",5678296454,36.7825074,-1.3044875,69
"1483",5678296455,36.782506,-1.3037079,8
"1484",5720427329,36.7724461,-1.3124532,86
"1485",5720427330,36.7725652,-1.3124047,62
"1486",5720427332,36.7725206,-1.312636,50
"1487",5778472301,36.7703708,-1.2991689,3
"1488",6021542944,36.7919168,-1.3098412,25
"1489",6021542946,36.7893961,-1.309111,35
"1490",6021550872,36.7719005,-1.3076775,12
"1491",6178983002,36.7745871,-1.3000407,9
"1492",6178983003,36.7747722,-1.3000456,92
"1493",6178983004,36.7752058,-1.3000284,9
"1494",6586061435,36.7787335,-1.3145344,17
"1495",7174839950,36.7765767,-1.3120133,80
"1496",7174839951,36.7774703,-1.3112825,70
"1497",7200228127,36.7761733,-1.3110317,26
"1498",7705248710,36.7908833,-1.3125657,66
"1499",7937498941,36.7719036,-1.3084388,70
"1500",7937755839,36.7974932,-1.3142001,36
"1501",7937755841,36.796335,-1.313025,25
"1502",7937755843,36.78956,-1.3135283,41
"1503",7937755844,36.79659,-1.3133317,62
"1504",7937755846,36.7745457,-1.3115819,46
"1505",7937755848,36.783685,-1.31164,27
"1506",7937755850,36.7938318,-1.3123207,61
"1507",7937755851,36.7955633,-1.3156967,45
"1508",7937755855,36.7836268,-1.3120932,69
"1509",7937755857,36.7895211,-1.3134702,30
"1510",7937755858,36.779559,-1.3106909,55
"1511",7937755860,36.7850738,-1.3115941,67
"1512",7937755865,36.7730483,-1.3103683,40
"1513",7937755867,36.7906761,-1.3108544,32
"1514",7937755869,36.7711495,-1.310445,62
"1515",7937755870,36.79575,-1.3134383,14
"1516",7937755872,36.7780135,-1.3109274,2
"1517",7937755873,36.7796467,-1.3120983,42
"1518",7937755874,36.7726397,-1.3125875,38
"1519",7937755878,36.7919631,-1.3123412,53
"1520",7937755880,36.7789067,-1.314555,37
"1521",7937755882,36.7745995,-1.312141,97
"1522",7937824585,36.7942533,-1.31343,79
"1523",7937824587,36.7919633,-1.3124683,18
"1524",7937824588,36.7747114,-1.3118677,11
"1525",7937824590,36.7796117,-1.30696,37
"1526",7937824591,36.7787133,-1.3145483,19
"1527",7937824593,36.7917854,-1.3115078,54
"1528",7937824595,36.7776317,-1.313795,34
"1529",9005211668,36.7689472,-1.2998332,85
"1530",9020282092,36.7689497,-1.2998849,87
"1531",9053052297,36.7739234,-1.3081671,46
"1532",9053123777,36.7759167,-1.308545,88
"1533",9055577087,36.7724533,-1.3125883,87
"1534",9055739217,36.7784133,-1.3119708,36
"1535",9055745298,36.7788031,-1.3141406,51
"1536",9055766085,36.7805132,-1.3140368,7
"1537",9055969745,36.7847005,-1.312769,92
"1538",9058295220,36.7847138,-1.3129964,16
"1539",9075862089,36.7941241,-1.3168181,89
"1540",9108270507,36.7793539,-1.3144161,25
"1541",9108401529,36.780249,-1.313373,94
"1542",9110213222,36.7754667,-1.3084283,47
"1543",9114034896,36.7972625,-1.3141334,28
"1544",9114039451,36.7974573,-1.3143611,3
"1545",9114337333,36.7988177,-1.3148632,36
"1546",9114398530,36.7987543,-1.3147791,71
"1547",9119342264,36.7940495,-1.3122452,49
"1548",9119355587,36.7945332,-1.3130202,27
"1549",9119356135,36.7940277,-1.3123098,18
"1550",9119480630,36.7959348,-1.3131483,58
"1551",9119593360,36.7971474,-1.3107823,72
"1552",9119608258,36.7950624,-1.310617,74
"1553",9119608324,36.7971071,-1.310689,31
"1554",9122747111,36.7984531,-1.3123134,80
"1555",9125919261,36.7955418,-1.3108385,15
"1556",9125922844,36.7963972,-1.3111191,45
"1557",9128632154,36.7722083,-1.3106433,54
"1558",9128658716,36.7728467,-1.31012,23
"1559",9128817050,36.7751217,-1.312185,37
"1560",9128834011,36.7761483,-1.31204,86
"1561",9128848285,36.7788417,-1.3069417,57
"1562",9129103310,36.7843125,-1.3112946,12
"1563",9129136345,36.7845833,-1.3119978,76
"1564",9131271942,36.7889817,-1.3090635,97
"1565",9137249755,36.7906808,-1.3112399,99
"1566",9137312285,36.7928043,-1.3100795,6
"1567",9137478430,36.7915905,-1.3116191,28
"1568",9139621563,36.7932483,-1.3123265,82
"1569",9139679247,36.7920979,-1.3124855,7
"1570",9139823597,36.7974729,-1.3141478,72
"1571",9216102018,36.7869611,-1.311009,71
"1572",9972960084,36.7698227,-1.2995589,98
"1573",9972960085,36.7698524,-1.299559,100
"1574",9972963848,36.7689225,-1.2998341,71
"1575",9972963849,36.7688851,-1.2988437,38
"1576",9973320262,36.775093,-1.2997581,34
"1577",9973320264,36.7750924,-1.2997477,91
"1578",10780885565,36.7972707,-1.3141502,92
"1579",10780885566,36.7972654,-1.3141904,39
"1580",10780885592,36.7930521,-1.3119674,23
"1581",10780885593,36.7909834,-1.314568,94
"1582",10780885596,36.7932258,-1.3123645,25
"1583",10780885598,36.7944891,-1.3120535,17
"1584",10780885602,36.7921046,-1.3116378,26
"1585",10780885603,36.7944301,-1.3106081,10
"1586",10780953106,36.7929549,-1.3107127,95
"1587",10780953107,36.7932875,-1.3102998,31
"1588",10780953111,36.7869145,-1.3110506,65
"1589",10780953124,36.7957815,-1.313491,85
"1590",10788139059,36.7974573,-1.3144205,41
"1591",10788139060,36.7952954,-1.3110123,64
"1592",10789830945,36.789494,-1.3084911,8
"1593",11049399889,36.8166473,-1.2990401,61
"1594",11049399890,36.8166237,-1.2989461,70
"1595",11049399891,36.8172933,-1.2987225,90
"1596",11049399892,36.818013,-1.2988488,19
"1597",11049399893,36.8173314,-1.2990592,27
"1598",11049399894,36.8187377,-1.3005979,51
"1599",11049399895,36.8185815,-1.300341,31
"1600",11049399896,36.8185313,-1.2999164,26
"1601",11049399897,36.8183574,-1.2995808,50
"1602",11049399898,36.8181791,-1.299381,40
"1603",11049399899,36.8182946,-1.2996187,79
"1604",11049399900,36.8166017,-1.3003531,98
"1605",11049399901,36.8160793,-1.3005242,47
"1606",11459522705,36.7923868,-1.3019073,39
"1607",11459522706,36.7923278,-1.3013951,89
"1608",11459522707,36.7922795,-1.301304,83
"1609",11459522708,36.7923492,-1.3016043,20
"1610",11459522709,36.7923814,-1.302213,7
"1611",11459522710,36.7929769,-1.3023739,75
"1612",11459522711,36.7929514,-1.3016888,63
"1613",11459522712,36.7928092,-1.3012731,27
"1614",11459522713,36.7923814,-1.3013013,40
"1615",11681732671,36.7674517,-1.2985746,45
"1616",11681732672,36.7679133,-1.298422,51
"1617",30092225,36.8235505,-1.3137922,28
"1618",30092294,36.7532749,-1.3401766,83
"1619",279099179,36.8189375,-1.3134266,91
"1620",521103109,36.812998,-1.314269,39
"1621",583157837,36.7145777,-1.3181003,31
"1622",612007401,36.7902852,-1.3150596,59
"1623",612007406,36.790573,-1.315097,52
"1624",612007816,36.7868672,-1.3141701,64
"1625",612008370,36.7770397,-1.3172201,49
"1626",612008576,36.8023282,-1.3158218,5
"1627",612008786,36.7984839,-1.3172255,32
"1628",612008903,36.7924852,-1.3163609,33
"1629",612009037,36.7961312,-1.3183716,25
"1630",612009057,36.8000285,-1.3167449,94
"1631",694360442,36.7430768,-1.3437999,73
"1632",694431111,36.7115405,-1.3262033,99
"1633",712907767,36.7902753,-1.3147527,0
"1634",720900823,36.8190204,-1.313551,27
"1635",748779286,36.7754013,-1.3149053,87
"1636",748833040,36.7775676,-1.3147643,7
"1637",748845930,36.7943387,-1.3184673,39
"1638",748845940,36.7986811,-1.3185087,20
"1639",748845943,36.799904,-1.31746,1
"1640",748863824,36.7984272,-1.3174306,24
"1641",748863827,36.7960534,-1.3172816,63
"1642",748863829,36.797404,-1.3174081,9
"1643",748870479,36.7773643,-1.317492,40
"1644",748870482,36.7774269,-1.3173959,95
"1645",748912629,36.7841006,-1.3137152,16
"1646",748912704,36.7824366,-1.314799,41
"1647",748912736,36.7818796,-1.316216,53
"1648",752223310,36.802059,-1.3154868,66
"1649",752262462,36.7882089,-1.3125698,18
"1650",775527189,36.7807177,-1.3190886,75
"1651",890550513,36.7773927,-1.3141151,87
"1652",1486382851,36.7659436,-1.3443064,84
"1653",1576869140,36.816399,-1.3077976,63
"1654",1576869150,36.8163654,-1.3082709,4
"1655",1576869152,36.8170439,-1.3083268,85
"1656",1576869154,36.817357,-1.3083268,80
"1657",1576869156,36.8159452,-1.3084759,83
"1658",1576869179,36.8173197,-1.3090983,26
"1659",1576869190,36.8170625,-1.3096647,81
"1660",1576869191,36.8158999,-1.3096644,15
"1661",1577711343,36.8164006,-1.3087468,16
"1662",1577711417,36.8166687,-1.3085854,11
"1663",1577711420,36.816381,-1.3085874,61
"1664",1577711434,36.8162107,-1.3086928,48
"1665",1577711435,36.8163729,-1.3086928,63
"1666",1577711446,36.8162067,-1.3087799,42
"1667",1577711447,36.8163425,-1.3087799,25
"1668",1577711455,36.8162918,-1.3088488,13
"1669",1577711456,36.8163384,-1.3088488,70
"1670",1577711461,36.8166566,-1.3088731,95
"1671",1577711462,36.8167822,-1.3088792,60
"1672",1577711469,36.8162898,-1.308944,89
"1673",1577711470,36.8167762,-1.3089663,44
"1674",1580160501,36.8410777,-1.3197421,59
"1675",1763898747,36.7861025,-1.3156641,95
"1676",1960073843,36.8279633,-1.3119259,54
"1677",2064571554,36.7778488,-1.3147084,87
"1678",2135718636,36.81242,-1.3167678,26
"1679",2135801268,36.780257,-1.322377,88
"1680",2145361949,36.8232815,-1.3082443,6
"1681",2380128304,36.8100181,-1.3190488,59
"1682",2380128305,36.8101287,-1.3191731,62
"1683",2380128306,36.809713,-1.319209,86
"1684",2380128307,36.8097682,-1.319271,26
"1685",2380128308,36.8098747,-1.319399,29
"1686",2380128309,36.8099375,-1.3194695,1
"1687",2380128310,36.8094171,-1.3194721,62
"1688",2380128311,36.8096457,-1.319729,80
"1689",2480974228,36.7144744,-1.3176342,32
"1690",2480974229,36.7157028,-1.3184681,20
"1691",2480974230,36.7139808,-1.3199698,48
"1692",2480974231,36.7129965,-1.3186156,32
"1693",2480974232,36.7144315,-1.3176074,82
"1694",2484247816,36.713043,-1.3085264,13
"1695",2484247819,36.7142607,-1.3072124,78
"1696",2484247823,36.716149,-1.3083762,71
"1697",2484247825,36.7144699,-1.308934,90
"1698",2484247828,36.7142875,-1.3087892,19
"1699",2608899976,36.8367491,-1.3168655,75
"1700",2608899977,36.83675,-1.3169858,39
"1701",2608899978,36.8371985,-1.3169825,35
"1702",2608899979,36.8371993,-1.3170985,92
"1703",2608899980,36.8367203,-1.3171021,17
"1704",2608899981,36.836721,-1.3171971,39
"1705",2608899982,36.8371938,-1.3171935,16
"1706",2608899983,36.8371943,-1.3172703,86
"1707",2608899984,36.8368376,-1.317273,75
"1708",2608899985,36.8368384,-1.3173721,91
"1709",2608899986,36.8378383,-1.3173645,27
"1710",2608899987,36.8378196,-1.3172653,15
"1711",2608899988,36.8373366,-1.3172629,64
"1712",2608899989,36.8373371,-1.3171688,18
"1713",2608899992,36.8373553,-1.3170806,73
"1714",2608899993,36.8373558,-1.3169681,67
"1715",2665662965,36.7341687,-1.3358422,98
"1716",2665662967,36.7342706,-1.3358596,57
"1717",2665662969,36.7342344,-1.3360701,3
"1718",2665662973,36.7341351,-1.336054,51
"1719",2665663653,36.7342961,-1.3358449,11
"1720",2665663655,36.7344744,-1.3358757,38
"1721",2665663656,36.7344597,-1.3359937,90
"1722",2665663658,36.7342786,-1.3359629,38
"1723",2665668237,36.7356707,-1.3382394,91
"1724",2665668238,36.7372586,-1.3384915,39
"1725",2665668239,36.7382617,-1.3343191,19
"1726",2665668241,36.7362662,-1.3347053,24
"1727",2666300141,36.7367331,-1.3362257,25
"1728",2666300142,36.7369766,-1.3362975,79
"1729",2666300143,36.7369008,-1.3365542,0
"1730",2666300144,36.7367049,-1.3363787,23
"1731",2666300145,36.7370289,-1.3359935,21
"1732",2666300146,36.7369147,-1.3359629,92
"1733",2666300147,36.7368484,-1.3362107,14
"1734",2666300149,36.7373837,-1.3363957,16
"1735",2666300151,36.7372425,-1.3364551,15
"1736",2666300152,36.7374312,-1.3365056,68
"1737",2666300153,36.7374912,-1.3362818,82
"1738",2666300154,36.7369878,-1.336147,30
"1739",2666300155,36.7372393,-1.3364665,43
"1740",2666300156,36.7374055,-1.336604,25
"1741",2666300158,36.7375449,-1.3368188,42
"1742",2666300159,36.7375191,-1.3369267,47
"1743",2666300160,36.7373447,-1.336885,77
"1744",2666300161,36.7373577,-1.3368035,70
"1745",2666300162,36.7371694,-1.3367585,17
"1746",2666300912,36.7334779,-1.3338103,29
"1747",2666300913,36.7336013,-1.3337164,1
"1748",2666300914,36.7361923,-1.3341643,14
"1749",2666300915,36.7354627,-1.3382321,28
"1750",2666300916,36.7330246,-1.3378298,12
"1751",2666300917,36.7333223,-1.3363068,14
"1752",2666300918,36.733553,-1.3352047,99
"1753",2666300920,36.7334913,-1.3345799,99
"1754",2666303872,36.7408138,-1.3452535,36
"1755",2666303873,36.7423949,-1.3454251,91
"1756",2666303874,36.7428844,-1.3433751,71
"1757",2666303875,36.7412697,-1.3431499,70
"1758",2683171978,36.7258962,-1.2974149,18
"1759",2683171979,36.7235707,-1.3021296,64
"1760",2683171981,36.7239946,-1.3025848,83
"1761",2683171982,36.7244676,-1.3027823,6
"1762",2683171983,36.7261781,-1.3031808,25
"1763",2683171985,36.7329864,-1.2960817,33
"1764",2683171987,36.7360599,-1.2968458,14
"1765",2822328193,36.8017672,-1.3153603,15
"1766",2822328194,36.8022414,-1.3156873,75
"1767",2822328196,36.8020357,-1.3157361,92
"1768",2822328198,36.8018273,-1.3158112,45
"1769",2923436816,36.7955956,-1.3180524,6
"1770",2923814199,36.7781384,-1.3157666,88
"1771",2923815704,36.7757272,-1.3161366,40
"1772",2923815707,36.7752944,-1.3153329,3
"1773",2923815708,36.7752276,-1.3154273,5
"1774",2930752632,36.7978128,-1.3185927,33
"1775",2930836428,36.7984672,-1.3184547,33
"1776",2930836429,36.7984968,-1.3173181,75
"1777",2932284091,36.7778431,-1.3146937,45
"1778",2935256787,36.7809531,-1.3167512,84
"1779",2935256797,36.7818908,-1.316194,50
"1780",2935256799,36.7861306,-1.314932,76
"1781",2952187215,36.7809527,-1.3167602,51
"1782",2952187216,36.7838077,-1.3143616,97
"1783",2952187217,36.7841846,-1.3147207,66
"1784",2952187218,36.7796376,-1.3161588,6
"1785",2952187220,36.778912,-1.317247,86
"1786",2952187221,36.784104,-1.3138454,51
"1787",2952187223,36.7810067,-1.3148942,16
"1788",2952187224,36.7805469,-1.3175433,96
"1789",2952187226,36.7825824,-1.3153746,62
"1790",2952187229,36.7822368,-1.3152,4
"1791",2958438682,36.7765584,-1.3171358,24
"1792",2959968892,36.7758679,-1.3160091,73
"1793",2964077207,36.8008591,-1.3173173,16
"1794",2964077208,36.7993284,-1.3172026,22
"1795",2964135581,36.7995589,-1.3171288,38
"1796",2966573884,36.7771799,-1.3145007,34
"1797",2968577916,36.778917,-1.3172201,77
"1798",2968577923,36.779988,-1.3186214,53
"1799",2968577924,36.7800703,-1.3186916,11
"1800",2968577925,36.7796323,-1.3189744,2
"1801",2968577926,36.7796742,-1.3190459,57
"1802",2968578135,36.7834195,-1.3142551,1
"1803",2968578136,36.7846516,-1.3148997,16
"1804",2968578146,36.7819456,-1.3190246,34
"1805",2968578147,36.7819482,-1.319086,38
"1806",2968578149,36.7833033,-1.3150244,41
"1807",3009031329,36.7752911,-1.3153762,15
"1808",3070142761,36.7837557,-1.3153248,30
"1809",3070202859,36.785179,-1.3148228,34
"1810",3073173658,36.7831348,-1.3147083,72
"1811",3073260240,36.7758442,-1.3146055,70
"1812",3073260241,36.7754051,-1.31484,27
"1813",3502586532,36.7986562,-1.3179004,6
